coupe,num_coupe,dimension,labels
Axial,62,256*256,"[('Unknown', 52759), ('white matter of left cerebral hemisphere', 2014), ('cortex of left cerebral hemisphere', 2999), ('left lateral ventricle', 47), ('temporal horn of left lateral ventricle', 17), ('left thalamus', 316), ('left caudate nucleus', 20), ('left putamen', 92), ('left globus pallidus', 88), ('third ventricle', 32), ('brainstem', 650), ('left hippocampus', 180), ('cerebrospinal fluid', 19), ('left ventral diencephalon', 214), ('white matter of right cerebral hemisphere', 2238), ('cortex of right cerebral hemisphere', 2876), ('right lateral ventricle', 55), ('temporal horn of right lateral ventricle', 12), ('right thalamus proper', 338), ('right caudate nucleus', 20), ('right putamen', 97), ('right globus pallidus', 65), ('right hippocampus', 193), ('right ventral diencephalon', 195)]"
Axial,63,256*256,"[('Unknown', 52776), ('white matter of left cerebral hemisphere', 1971), ('cortex of left cerebral hemisphere', 3013), ('left lateral ventricle', 58), ('temporal horn of left lateral ventricle', 13), ('left thalamus', 295), ('left caudate nucleus', 21), ('left putamen', 129), ('left globus pallidus', 133), ('third ventricle', 32), ('brainstem', 551), ('left hippocampus', 150), ('left amygdala', 36), ('cerebrospinal fluid', 8), ('left ventral diencephalon', 206), ('white matter of right cerebral hemisphere', 2214), ('cortex of right cerebral hemisphere', 2914), ('right lateral ventricle', 54), ('temporal horn of right lateral ventricle', 11), ('right thalamus proper', 309), ('right caudate nucleus', 26), ('right putamen', 100), ('right globus pallidus', 116), ('right hippocampus', 175), ('right amygdala', 49), ('right ventral diencephalon', 176)]"
Axial,64,256*256,"[('Unknown', 52836), ('white matter of left cerebral hemisphere', 1960), ('cortex of left cerebral hemisphere', 3103), ('left lateral ventricle', 67), ('temporal horn of left lateral ventricle', 5), ('left thalamus', 278), ('left caudate nucleus', 20), ('left putamen', 149), ('left globus pallidus', 109), ('third ventricle', 27), ('brainstem', 384), ('left hippocampus', 158), ('left amygdala', 78), ('cerebrospinal fluid', 5), ('left ventral diencephalon', 171), ('white matter of right cerebral hemisphere', 2128), ('cortex of right cerebral hemisphere', 3012), ('right lateral ventricle', 59), ('temporal horn of right lateral ventricle', 4), ('right thalamus proper', 319), ('right caudate nucleus', 22), ('right putamen', 130), ('right globus pallidus', 94), ('right hippocampus', 160), ('right amygdala', 87), ('right ventral diencephalon', 171)]"
Axial,65,256*256,"[('Unknown', 52928), ('white matter of left cerebral hemisphere', 1996), ('cortex of left cerebral hemisphere', 3124), ('left lateral ventricle', 71), ('temporal horn of left lateral ventricle', 7), ('left thalamus', 239), ('left caudate nucleus', 26), ('left putamen', 197), ('left globus pallidus', 120), ('third ventricle', 42), ('brainstem', 268), ('left hippocampus', 146), ('left amygdala', 73), ('left ventral diencephalon', 140), ('white matter of right cerebral hemisphere', 2020), ('cortex of right cerebral hemisphere', 3092), ('right lateral ventricle', 62), ('temporal horn of right lateral ventricle', 24), ('right thalamus proper', 282), ('right caudate nucleus', 33), ('right putamen', 161), ('right globus pallidus', 118), ('right hippocampus', 145), ('right amygdala', 95), ('right ventral diencephalon', 127)]"
Axial,66,256*256,"[('Unknown', 53296), ('white matter of left cerebral hemisphere', 2319), ('cortex of left cerebral hemisphere', 2828), ('left lateral ventricle', 88), ('temporal horn of left lateral ventricle', 7), ('left thalamus', 191), ('left caudate nucleus', 47), ('left putamen', 162), ('left globus pallidus', 106), ('third ventricle', 45), ('left hippocampus', 78), ('left amygdala', 140), ('left ventral diencephalon', 115), ('white matter of right cerebral hemisphere', 2136), ('cortex of right cerebral hemisphere', 2972), ('right lateral ventricle', 71), ('temporal horn of right lateral ventricle', 25), ('right thalamus proper', 238), ('right caudate nucleus', 40), ('right putamen', 165), ('right globus pallidus', 116), ('right hippocampus', 100), ('right amygdala', 144), ('right ventral diencephalon', 107)]"
Axial,67,256*256,"[('Unknown', 53280), ('white matter of left cerebral hemisphere', 2392), ('cortex of left cerebral hemisphere', 2768), ('left lateral ventricle', 101), ('temporal horn of left lateral ventricle', 4), ('left thalamus', 165), ('left caudate nucleus', 39), ('left putamen', 119), ('left globus pallidus', 118), ('third ventricle', 57), ('left hippocampus', 76), ('left amygdala', 152), ('left ventral diencephalon', 109), ('left vessel', 4), ('white matter of right cerebral hemisphere', 2148), ('cortex of right cerebral hemisphere', 3013), ('right lateral ventricle', 84), ('temporal horn of right lateral ventricle', 11), ('right thalamus proper', 240), ('right caudate nucleus', 37), ('right putamen', 137), ('right globus pallidus', 119), ('right hippocampus', 87), ('right amygdala', 165), ('right ventral diencephalon', 111)]"
Axial,68,256*256,"[('Unknown', 53355), ('white matter of left cerebral hemisphere', 2325), ('cortex of left cerebral hemisphere', 2820), ('left lateral ventricle', 112), ('temporal horn of left lateral ventricle', 3), ('left thalamus', 117), ('left caudate nucleus', 53), ('left putamen', 122), ('left globus pallidus', 96), ('third ventricle', 62), ('left hippocampus', 28), ('left amygdala', 188), ('left ventral diencephalon', 107), ('left vessel', 4), ('white matter of right cerebral hemisphere', 2217), ('cortex of right cerebral hemisphere', 3026), ('right lateral ventricle', 94), ('temporal horn of right lateral ventricle', 2), ('right thalamus proper', 191), ('right caudate nucleus', 49), ('right putamen', 130), ('right globus pallidus', 96), ('right hippocampus', 38), ('right amygdala', 185), ('right ventral diencephalon', 115), ('right vessel', 1)]"
Axial,69,256*256,"[('Unknown', 53343), ('white matter of left cerebral hemisphere', 2219), ('cortex of left cerebral hemisphere', 2893), ('left lateral ventricle', 148), ('left thalamus', 61), ('left caudate nucleus', 53), ('left putamen', 138), ('left globus pallidus', 105), ('third ventricle', 60), ('left amygdala', 230), ('left ventral diencephalon', 123), ('left vessel', 3), ('white matter of right cerebral hemisphere', 2284), ('cortex of right cerebral hemisphere', 2952), ('right lateral ventricle', 130), ('right thalamus proper', 110), ('right caudate nucleus', 57), ('right putamen', 160), ('right globus pallidus', 98), ('right amygdala', 240), ('right ventral diencephalon', 127), ('right vessel', 2)]"
Axial,70,256*256,"[('Unknown', 53541), ('white matter of left cerebral hemisphere', 2160), ('cortex of left cerebral hemisphere', 2895), ('left lateral ventricle', 161), ('left thalamus', 31), ('left caudate nucleus', 83), ('left putamen', 145), ('left globus pallidus', 95), ('third ventricle', 48), ('left amygdala', 197), ('left ventral diencephalon', 124), ('left vessel', 2), ('white matter of right cerebral hemisphere', 2293), ('cortex of right cerebral hemisphere', 2913), ('right lateral ventricle', 139), ('right thalamus proper', 77), ('right caudate nucleus', 59), ('right putamen', 149), ('right globus pallidus', 95), ('right amygdala', 208), ('right ventral diencephalon', 117), ('right vessel', 4)]"
Axial,71,256*256,"[('Unknown', 53674), ('white matter of left cerebral hemisphere', 2064), ('cortex of left cerebral hemisphere', 3017), ('left lateral ventricle', 161), ('left caudate nucleus', 85), ('left putamen', 157), ('left globus pallidus', 89), ('third ventricle', 50), ('left amygdala', 145), ('left ventral diencephalon', 111), ('left vessel', 3), ('white matter of right cerebral hemisphere', 2243), ('cortex of right cerebral hemisphere', 2981), ('right lateral ventricle', 139), ('right caudate nucleus', 78), ('right putamen', 159), ('right globus pallidus', 92), ('right amygdala', 168), ('right ventral diencephalon', 110), ('right vessel', 10)]"
Axial,72,256*256,"[('Unknown', 54007), ('white matter of left cerebral hemisphere', 1948), ('cortex of left cerebral hemisphere', 3130), ('left lateral ventricle', 166), ('left caudate nucleus', 85), ('left putamen', 180), ('left globus pallidus', 65), ('third ventricle', 41), ('left amygdala', 73), ('white matter of right cerebral hemisphere', 2234), ('cortex of right cerebral hemisphere', 3043), ('right lateral ventricle', 141), ('right caudate nucleus', 77), ('right putamen', 174), ('right globus pallidus', 71), ('right amygdala', 98), ('right vessel', 3)]"
Axial,73,256*256,"[('Unknown', 54230), ('white matter of left cerebral hemisphere', 1787), ('cortex of left cerebral hemisphere', 3275), ('left lateral ventricle', 161), ('left caudate nucleus', 86), ('left putamen', 188), ('left globus pallidus', 74), ('white matter of right cerebral hemisphere', 2040), ('cortex of right cerebral hemisphere', 3231), ('right lateral ventricle', 141), ('right caudate nucleus', 88), ('right putamen', 170), ('right globus pallidus', 65)]"
Axial,74,256*256,"[('Unknown', 54395), ('white matter of left cerebral hemisphere', 1596), ('cortex of left cerebral hemisphere', 3312), ('left lateral ventricle', 161), ('left caudate nucleus', 103), ('left putamen', 197), ('left globus pallidus', 36), ('left nucleus accumbens', 43), ('white matter of right cerebral hemisphere', 1747), ('cortex of right cerebral hemisphere', 3396), ('right lateral ventricle', 143), ('right caudate nucleus', 106), ('right putamen', 213), ('right globus pallidus', 44), ('right nucleus accumbens', 44)]"
Axial,75,256*256,"[('Unknown', 54564), ('white matter of left cerebral hemisphere', 1517), ('cortex of left cerebral hemisphere', 3261), ('left lateral ventricle', 169), ('left caudate nucleus', 133), ('left putamen', 226), ('left nucleus accumbens', 52), ('white matter of right cerebral hemisphere', 1621), ('cortex of right cerebral hemisphere', 3396), ('right lateral ventricle', 140), ('right caudate nucleus', 152), ('right putamen', 250), ('right globus pallidus', 16), ('right nucleus accumbens', 39)]"
Axial,76,256*256,"[('Unknown', 54764), ('white matter of left cerebral hemisphere', 1489), ('cortex of left cerebral hemisphere', 3207), ('left lateral ventricle', 156), ('left caudate nucleus', 134), ('left putamen', 218), ('left nucleus accumbens', 47), ('white matter of right cerebral hemisphere', 1615), ('cortex of right cerebral hemisphere', 3362), ('right lateral ventricle', 133), ('right caudate nucleus', 140), ('right putamen', 219), ('right nucleus accumbens', 52)]"
Axial,77,256*256,"[('Unknown', 54877), ('white matter of left cerebral hemisphere', 1489), ('cortex of left cerebral hemisphere', 3181), ('left lateral ventricle', 153), ('left caudate nucleus', 151), ('left putamen', 174), ('left nucleus accumbens', 69), ('white matter of right cerebral hemisphere', 1594), ('cortex of right cerebral hemisphere', 3324), ('right lateral ventricle', 128), ('right caudate nucleus', 152), ('right putamen', 190), ('right nucleus accumbens', 54)]"
Axial,78,256*256,"[('Unknown', 55132), ('white matter of left cerebral hemisphere', 1461), ('cortex of left cerebral hemisphere', 3111), ('left lateral ventricle', 160), ('left caudate nucleus', 175), ('left putamen', 150), ('left nucleus accumbens', 42), ('white matter of right cerebral hemisphere', 1571), ('cortex of right cerebral hemisphere', 3222), ('right lateral ventricle', 124), ('right caudate nucleus', 189), ('right putamen', 176), ('right nucleus accumbens', 23)]"
Axial,79,256*256,"[('Unknown', 55366), ('white matter of left cerebral hemisphere', 1367), ('cortex of left cerebral hemisphere', 3210), ('left lateral ventricle', 159), ('left caudate nucleus', 175), ('left putamen', 103), ('left nucleus accumbens', 29), ('white matter of right cerebral hemisphere', 1500), ('cortex of right cerebral hemisphere', 3138), ('right lateral ventricle', 126), ('right caudate nucleus', 195), ('right putamen', 138), ('right nucleus accumbens', 30)]"
Axial,80,256*256,"[('Unknown', 55459), ('white matter of left cerebral hemisphere', 1302), ('cortex of left cerebral hemisphere', 3239), ('left lateral ventricle', 168), ('left caudate nucleus', 166), ('left putamen', 87), ('left nucleus accumbens', 28), ('white matter of right cerebral hemisphere', 1516), ('cortex of right cerebral hemisphere', 3121), ('right lateral ventricle', 126), ('right caudate nucleus', 181), ('right putamen', 122), ('right nucleus accumbens', 21)]"
Axial,81,256*256,"[('Unknown', 55622), ('white matter of left cerebral hemisphere', 1264), ('cortex of left cerebral hemisphere', 3235), ('left lateral ventricle', 150), ('left caudate nucleus', 159), ('left putamen', 54), ('left nucleus accumbens', 27), ('white matter of right cerebral hemisphere', 1519), ('cortex of right cerebral hemisphere', 3110), ('right lateral ventricle', 124), ('right caudate nucleus', 158), ('right putamen', 89), ('right nucleus accumbens', 25)]"
Axial,82,256*256,"[('Unknown', 55810), ('white matter of left cerebral hemisphere', 1312), ('cortex of left cerebral hemisphere', 3147), ('left lateral ventricle', 147), ('left caudate nucleus', 125), ('left putamen', 39), ('left nucleus accumbens', 22), ('white matter of right cerebral hemisphere', 1564), ('cortex of right cerebral hemisphere', 3034), ('right lateral ventricle', 119), ('right caudate nucleus', 147), ('right putamen', 48), ('right nucleus accumbens', 22)]"
Axial,83,256*256,"[('Unknown', 56066), ('white matter of left cerebral hemisphere', 1407), ('cortex of left cerebral hemisphere', 3042), ('left lateral ventricle', 135), ('left caudate nucleus', 110), ('white matter of right cerebral hemisphere', 1595), ('cortex of right cerebral hemisphere', 2925), ('right lateral ventricle', 113), ('right caudate nucleus', 103), ('right putamen', 16), ('right nucleus accumbens', 24)]"
Axial,84,256*256,"[('Unknown', 56348), ('white matter of left cerebral hemisphere', 1455), ('cortex of left cerebral hemisphere', 2886), ('left lateral ventricle', 121), ('left caudate nucleus', 73), ('white matter of right cerebral hemisphere', 1567), ('cortex of right cerebral hemisphere', 2884), ('right lateral ventricle', 100), ('right caudate nucleus', 102)]"
Axial,85,256*256,"[('Unknown', 56463), ('white matter of left cerebral hemisphere', 1509), ('cortex of left cerebral hemisphere', 2844), ('left lateral ventricle', 125), ('white matter of right cerebral hemisphere', 1597), ('cortex of right cerebral hemisphere', 2844), ('right lateral ventricle', 93), ('right caudate nucleus', 61)]"
Axial,86,256*256,"[('Unknown', 56751), ('white matter of left cerebral hemisphere', 1553), ('cortex of left cerebral hemisphere', 2682), ('left lateral ventricle', 98), ('white matter of right cerebral hemisphere', 1638), ('cortex of right cerebral hemisphere', 2717), ('right lateral ventricle', 97)]"
Axial,87,256*256,"[('Unknown', 56921), ('white matter of left cerebral hemisphere', 1579), ('cortex of left cerebral hemisphere', 2593), ('left lateral ventricle', 69), ('white matter of right cerebral hemisphere', 1629), ('cortex of right cerebral hemisphere', 2673), ('right lateral ventricle', 72)]"
Axial,88,256*256,"[('Unknown', 57204), ('white matter of left cerebral hemisphere', 1621), ('cortex of left cerebral hemisphere', 2402), ('left lateral ventricle', 40), ('white matter of right cerebral hemisphere', 1686), ('cortex of right cerebral hemisphere', 2536), ('right lateral ventricle', 47)]"
Axial,89,256*256,"[('Unknown', 57429), ('white matter of left cerebral hemisphere', 1638), ('cortex of left cerebral hemisphere', 2311), ('left lateral ventricle', 14), ('white matter of right cerebral hemisphere', 1681), ('cortex of right cerebral hemisphere', 2438), ('right lateral ventricle', 25)]"
Axial,90,256*256,"[('Unknown', 57711), ('white matter of left cerebral hemisphere', 1616), ('cortex of left cerebral hemisphere', 2148), ('white matter of right cerebral hemisphere', 1618), ('cortex of right cerebral hemisphere', 2443)]"
Axial,91,256*256,"[('Unknown', 58187), ('white matter of left cerebral hemisphere', 1443), ('cortex of left cerebral hemisphere', 2152), ('white matter of right cerebral hemisphere', 1506), ('cortex of right cerebral hemisphere', 2248)]"
Axial,92,256*256,"[('Unknown', 58346), ('white matter of left cerebral hemisphere', 1327), ('cortex of left cerebral hemisphere', 2196), ('white matter of right cerebral hemisphere', 1391), ('cortex of right cerebral hemisphere', 2276)]"
Axial,93,256*256,"[('Unknown', 58488), ('white matter of left cerebral hemisphere', 1247), ('cortex of left cerebral hemisphere', 2224), ('white matter of right cerebral hemisphere', 1391), ('cortex of right cerebral hemisphere', 2186)]"
Axial,94,256*256,"[('Unknown', 58623), ('white matter of left cerebral hemisphere', 1203), ('cortex of left cerebral hemisphere', 2207), ('white matter of right cerebral hemisphere', 1307), ('cortex of right cerebral hemisphere', 2196)]"
Axial,95,256*256,"[('Unknown', 58789), ('white matter of left cerebral hemisphere', 1158), ('cortex of left cerebral hemisphere', 2166), ('white matter of right cerebral hemisphere', 1236), ('cortex of right cerebral hemisphere', 2187)]"
Axial,96,256*256,"[('Unknown', 58970), ('white matter of left cerebral hemisphere', 1097), ('cortex of left cerebral hemisphere', 2115), ('white matter of right cerebral hemisphere', 1140), ('cortex of right cerebral hemisphere', 2214)]"
Axial,97,256*256,"[('Unknown', 59170), ('white matter of left cerebral hemisphere', 1034), ('cortex of left cerebral hemisphere', 2061), ('white matter of right cerebral hemisphere', 1075), ('cortex of right cerebral hemisphere', 2196)]"
Axial,98,256*256,"[('Unknown', 59344), ('white matter of left cerebral hemisphere', 946), ('cortex of left cerebral hemisphere', 2071), ('white matter of right cerebral hemisphere', 1028), ('cortex of right cerebral hemisphere', 2147)]"
Axial,99,256*256,"[('Unknown', 59585), ('white matter of left cerebral hemisphere', 833), ('cortex of left cerebral hemisphere', 2049), ('white matter of right cerebral hemisphere', 995), ('cortex of right cerebral hemisphere', 2074)]"
Axial,100,256*256,"[('Unknown', 59847), ('white matter of left cerebral hemisphere', 737), ('cortex of left cerebral hemisphere', 2030), ('white matter of right cerebral hemisphere', 977), ('cortex of right cerebral hemisphere', 1945)]"
Axial,101,256*256,"[('Unknown', 59992), ('white matter of left cerebral hemisphere', 688), ('cortex of left cerebral hemisphere', 1995), ('white matter of right cerebral hemisphere', 989), ('cortex of right cerebral hemisphere', 1872)]"
Axial,102,256*256,"[('Unknown', 60171), ('white matter of left cerebral hemisphere', 638), ('cortex of left cerebral hemisphere', 1970), ('white matter of right cerebral hemisphere', 908), ('cortex of right cerebral hemisphere', 1849)]"
Axial,103,256*256,"[('Unknown', 60365), ('white matter of left cerebral hemisphere', 599), ('cortex of left cerebral hemisphere', 1917), ('white matter of right cerebral hemisphere', 829), ('cortex of right cerebral hemisphere', 1826)]"
Axial,104,256*256,"[('Unknown', 60366), ('white matter of left cerebral hemisphere', 599), ('cortex of left cerebral hemisphere', 1917), ('white matter of right cerebral hemisphere', 829), ('cortex of right cerebral hemisphere', 1825)]"
Axial,105,256*256,"[('Unknown', 60825), ('white matter of left cerebral hemisphere', 539), ('cortex of left cerebral hemisphere', 1745), ('white matter of right cerebral hemisphere', 611), ('cortex of right cerebral hemisphere', 1816)]"
Axial,106,256*256,"[('Unknown', 61009), ('white matter of left cerebral hemisphere', 457), ('cortex of left cerebral hemisphere', 1711), ('white matter of right cerebral hemisphere', 522), ('cortex of right cerebral hemisphere', 1837)]"
Axial,107,256*256,"[('Unknown', 61254), ('white matter of left cerebral hemisphere', 400), ('cortex of left cerebral hemisphere', 1615), ('white matter of right cerebral hemisphere', 472), ('cortex of right cerebral hemisphere', 1795)]"
Axial,108,256*256,"[('Unknown', 61460), ('white matter of left cerebral hemisphere', 462), ('cortex of left cerebral hemisphere', 1453), ('white matter of right cerebral hemisphere', 564), ('cortex of right cerebral hemisphere', 1597)]"
Axial,109,256*256,"[('Unknown', 61750), ('white matter of left cerebral hemisphere', 449), ('cortex of left cerebral hemisphere', 1336), ('white matter of right cerebral hemisphere', 567), ('cortex of right cerebral hemisphere', 1434)]"
Axial,110,256*256,"[('Unknown', 62154), ('white matter of left cerebral hemisphere', 433), ('cortex of left cerebral hemisphere', 1099), ('white matter of right cerebral hemisphere', 518), ('cortex of right cerebral hemisphere', 1332)]"
Axial,111,256*256,"[('Unknown', 62434), ('white matter of left cerebral hemisphere', 381), ('cortex of left cerebral hemisphere', 1023), ('white matter of right cerebral hemisphere', 464), ('cortex of right cerebral hemisphere', 1234)]"
Axial,112,256*256,"[('Unknown', 62749), ('white matter of left cerebral hemisphere', 292), ('cortex of left cerebral hemisphere', 1003), ('white matter of right cerebral hemisphere', 348), ('cortex of right cerebral hemisphere', 1144)]"
Axial,113,256*256,"[('Unknown', 63096), ('white matter of left cerebral hemisphere', 282), ('cortex of left cerebral hemisphere', 884), ('white matter of right cerebral hemisphere', 360), ('cortex of right cerebral hemisphere', 914)]"
Axial,114,256*256,"[('Unknown', 63397), ('white matter of left cerebral hemisphere', 184), ('cortex of left cerebral hemisphere', 847), ('white matter of right cerebral hemisphere', 263), ('cortex of right cerebral hemisphere', 845)]"
Axial,115,256*256,"[('Unknown', 63735), ('white matter of left cerebral hemisphere', 97), ('cortex of left cerebral hemisphere', 725), ('white matter of right cerebral hemisphere', 121), ('cortex of right cerebral hemisphere', 858)]"
Axial,116,256*256,"[('Unknown', 63927), ('white matter of left cerebral hemisphere', 36), ('cortex of left cerebral hemisphere', 670), ('white matter of right cerebral hemisphere', 22), ('cortex of right cerebral hemisphere', 881)]"
Axial,117,256*256,"[('Unknown', 64259), ('cortex of left cerebral hemisphere', 529), ('cortex of right cerebral hemisphere', 748)]"
Axial,118,256*256,"[('Unknown', 64721), ('cortex of left cerebral hemisphere', 316), ('cortex of right cerebral hemisphere', 499)]"
Axial,119,256*256,"[('Unknown', 65251), ('cortex of left cerebral hemisphere', 168), ('cortex of right cerebral hemisphere', 117)]"
Axial,120,256*256,"[('Unknown', 65536)]"
Axial,121,256*256,"[('Unknown', 65536)]"
Axial,122,256*256,"[('Unknown', 65536)]"
Axial,123,256*256,"[('Unknown', 65536)]"
Axial,124,256*256,"[('Unknown', 65536)]"
Axial,125,256*256,"[('Unknown', 65536)]"
Axial,126,256*256,"[('Unknown', 65536)]"
Axial,127,256*256,"[('Unknown', 65536)]"
Sagittal,0,256*128,"[('Unknown', 32768)]"
Sagittal,1,256*128,"[('Unknown', 32768)]"
Sagittal,2,256*128,"[('Unknown', 32768)]"
Sagittal,3,256*128,"[('Unknown', 32768)]"
Sagittal,4,256*128,"[('Unknown', 32768)]"
Sagittal,5,256*128,"[('Unknown', 32768)]"
Sagittal,6,256*128,"[('Unknown', 32768)]"
Sagittal,7,256*128,"[('Unknown', 32768)]"
Sagittal,8,256*128,"[('Unknown', 32768)]"
Sagittal,9,256*128,"[('Unknown', 32768)]"
Sagittal,10,256*128,"[('Unknown', 32768)]"
Sagittal,11,256*128,"[('Unknown', 32768)]"
Sagittal,12,256*128,"[('Unknown', 32768)]"
Sagittal,13,256*128,"[('Unknown', 32768)]"
Sagittal,14,256*128,"[('Unknown', 32768)]"
Sagittal,15,256*128,"[('Unknown', 32768)]"
Sagittal,16,256*128,"[('Unknown', 32768)]"
Sagittal,17,256*128,"[('Unknown', 32768)]"
Sagittal,18,256*128,"[('Unknown', 32768)]"
Sagittal,19,256*128,"[('Unknown', 32768)]"
Sagittal,20,256*128,"[('Unknown', 32768)]"
Sagittal,21,256*128,"[('Unknown', 32768)]"
Sagittal,22,256*128,"[('Unknown', 32768)]"
Sagittal,23,256*128,"[('Unknown', 32768)]"
Sagittal,24,256*128,"[('Unknown', 32768)]"
Sagittal,25,256*128,"[('Unknown', 32768)]"
Sagittal,26,256*128,"[('Unknown', 32768)]"
Sagittal,27,256*128,"[('Unknown', 32768)]"
Sagittal,28,256*128,"[('Unknown', 32768)]"
Sagittal,29,256*128,"[('Unknown', 32768)]"
Sagittal,30,256*128,"[('Unknown', 32768)]"
Sagittal,31,256*128,"[('Unknown', 32768)]"
Sagittal,32,256*128,"[('Unknown', 32768)]"
Sagittal,33,256*128,"[('Unknown', 32768)]"
Sagittal,34,256*128,"[('Unknown', 32768)]"
Sagittal,35,256*128,"[('Unknown', 32768)]"
Sagittal,36,256*128,"[('Unknown', 32768)]"
Sagittal,37,256*128,"[('Unknown', 32768)]"
Sagittal,38,256*128,"[('Unknown', 32768)]"
Sagittal,39,256*128,"[('Unknown', 32768)]"
Sagittal,40,256*128,"[('Unknown', 32768)]"
Sagittal,41,256*128,"[('Unknown', 32768)]"
Sagittal,42,256*128,"[('Unknown', 32768)]"
Sagittal,43,256*128,"[('Unknown', 32768)]"
Sagittal,44,256*128,"[('Unknown', 32768)]"
Sagittal,45,256*128,"[('Unknown', 32768)]"
Sagittal,46,256*128,"[('Unknown', 32768)]"
Sagittal,47,256*128,"[('Unknown', 32768)]"
Sagittal,48,256*128,"[('Unknown', 32768)]"
Sagittal,49,256*128,"[('Unknown', 32768)]"
Sagittal,50,256*128,"[('Unknown', 32768)]"
Sagittal,51,256*128,"[('Unknown', 32768)]"
Sagittal,52,256*128,"[('Unknown', 32768)]"
Sagittal,53,256*128,"[('Unknown', 32768)]"
Sagittal,54,256*128,"[('Unknown', 32768)]"
Sagittal,55,256*128,"[('Unknown', 32768)]"
Sagittal,56,256*128,"[('Unknown', 32763), ('cortex of left cerebral hemisphere', 5)]"
Sagittal,57,256*128,"[('Unknown', 32655), ('cortex of left cerebral hemisphere', 113)]"
Sagittal,58,256*128,"[('Unknown', 32342), ('cortex of left cerebral hemisphere', 426)]"
Sagittal,59,256*128,"[('Unknown', 31797), ('cortex of left cerebral hemisphere', 971)]"
Sagittal,60,256*128,"[('Unknown', 31230), ('cortex of left cerebral hemisphere', 1538)]"
Sagittal,61,256*128,"[('Unknown', 30849), ('white matter of left cerebral hemisphere', 8), ('cortex of left cerebral hemisphere', 1911)]"
Sagittal,62,256*128,"[('Unknown', 30491), ('white matter of left cerebral hemisphere', 35), ('cortex of left cerebral hemisphere', 2242)]"
Sagittal,63,256*128,"[('Unknown', 30171), ('white matter of left cerebral hemisphere', 56), ('cortex of left cerebral hemisphere', 2541)]"
Sagittal,64,256*128,"[('Unknown', 29891), ('white matter of left cerebral hemisphere', 95), ('cortex of left cerebral hemisphere', 2782)]"
Sagittal,65,256*128,"[('Unknown', 29649), ('white matter of left cerebral hemisphere', 157), ('cortex of left cerebral hemisphere', 2962)]"
Sagittal,66,256*128,"[('Unknown', 29436), ('white matter of left cerebral hemisphere', 228), ('cortex of left cerebral hemisphere', 3104)]"
Sagittal,67,256*128,"[('Unknown', 29258), ('white matter of left cerebral hemisphere', 314), ('cortex of left cerebral hemisphere', 3196)]"
Sagittal,68,256*128,"[('Unknown', 29054), ('white matter of left cerebral hemisphere', 427), ('cortex of left cerebral hemisphere', 3286), ('left cerebellar cortex', 1)]"
Sagittal,69,256*128,"[('Unknown', 28695), ('white matter of left cerebral hemisphere', 543), ('cortex of left cerebral hemisphere', 3494), ('left cerebellar cortex', 36)]"
Sagittal,70,256*128,"[('Unknown', 28308), ('white matter of left cerebral hemisphere', 628), ('cortex of left cerebral hemisphere', 3741), ('left cerebellar cortex', 91)]"
Sagittal,71,256*128,"[('Unknown', 27868), ('white matter of left cerebral hemisphere', 752), ('cortex of left cerebral hemisphere', 3956), ('left cerebellar cortex', 192)]"
Sagittal,72,256*128,"[('Unknown', 27509), ('white matter of left cerebral hemisphere', 858), ('cortex of left cerebral hemisphere', 4124), ('left cerebellar cortex', 277)]"
Sagittal,73,256*128,"[('Unknown', 27202), ('white matter of left cerebral hemisphere', 959), ('cortex of left cerebral hemisphere', 4275), ('left cerebellar cortex', 332)]"
Sagittal,74,256*128,"[('Unknown', 26887), ('white matter of left cerebral hemisphere', 1094), ('cortex of left cerebral hemisphere', 4400), ('left cerebellar cortex', 387)]"
Sagittal,75,256*128,"[('Unknown', 26610), ('white matter of left cerebral hemisphere', 1238), ('cortex of left cerebral hemisphere', 4484), ('left cerebellar cortex', 436)]"
Sagittal,76,256*128,"[('Unknown', 26310), ('white matter of left cerebral hemisphere', 1421), ('cortex of left cerebral hemisphere', 4540), ('left cerebellar cortex', 497)]"
Sagittal,77,256*128,"[('Unknown', 26054), ('white matter of left cerebral hemisphere', 1576), ('cortex of left cerebral hemisphere', 4589), ('left cerebellar cortex', 549)]"
Sagittal,78,256*128,"[('Unknown', 25807), ('white matter of left cerebral hemisphere', 1738), ('cortex of left cerebral hemisphere', 4624), ('left cerebellar cortex', 599)]"
Sagittal,79,256*128,"[('Unknown', 25504), ('white matter of left cerebral hemisphere', 1839), ('cortex of left cerebral hemisphere', 4764), ('left cerebellar cortex', 661)]"
Sagittal,80,256*128,"[('Unknown', 25276), ('white matter of left cerebral hemisphere', 1857), ('cortex of left cerebral hemisphere', 4922), ('left cerebellar cortex', 713)]"
Sagittal,81,256*128,"[('Unknown', 25096), ('white matter of left cerebral hemisphere', 1838), ('cortex of left cerebral hemisphere', 5062), ('white matter of left hemisphere of cerebellum', 1), ('left cerebellar cortex', 771)]"
Sagittal,82,256*128,"[('Unknown', 24883), ('white matter of left cerebral hemisphere', 1883), ('cortex of left cerebral hemisphere', 5189), ('white matter of left hemisphere of cerebellum', 1), ('left cerebellar cortex', 812)]"
Sagittal,83,256*128,"[('Unknown', 24683), ('white matter of left cerebral hemisphere', 1969), ('cortex of left cerebral hemisphere', 5252), ('white matter of left hemisphere of cerebellum', 2), ('left cerebellar cortex', 862)]"
