1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1863	-0.875351	20.521267	0.114996	1.4
1864	-1.256396	20.515304	0.440371	1.6
1865	-0.427734	20.509346	0.041888	2.0
1866	-1.323695	20.503392	0.134339	1.4
1867	-0.810479	20.497442	0.040003	1.4
1868	-0.964054	20.491498	0.124949	1.4
1869	-0.428657	20.485558	0.083014	1.3
1870	-1.417291	20.479622	0.140939	1.4
1871	-1.297256	20.473691	0.189359	1.4
1872	-1.190338	20.467765	0.100765	1.5
1873	-1.413903	20.461843	0.239873	1.7
1874	-0.670799	20.455926	0.129323	1.4
1875	-1.248652	20.450013	0.239800	1.3
1876	-1.044566	20.444105	0.249484	1.4
1877	-0.595269	20.438201	0.167151	1.4
1878	-1.735524	20.432302	0.096705	1.4
1879	-1.084567	20.426408	0.230268	1.4
1880	-0.731863	20.420518	0.121463	1.4
1881	-1.164612	20.414632	0.284080	1.4
1882	-1.259312	20.408751	0.117236	1.4
1883	-1.168966	20.402875	0.148721	1.3
1884	-1.274054	20.397003	0.281808	1.4
1885	-1.240250	20.391136	0.143446	2.1
1886	-0.804047	20.385273	0.109134	1.7
1887	-1.652775	20.379414	0.135710	1.4
1888	-1.578316	20.373560	0.213466	1.4
1889	-0.469485	20.367711	0.155114	1.4
1890	-1.039220	20.361866	0.175219	1.3
1891	-0.604288	20.356026	0.106147	1.6
1892	-1.180870	20.350190	0.207556	1.5
1893	-1.362273	20.344358	0.221467	1.3
1894	-1.622534	20.338531	0.143595	3.8
1895	-1.813815	20.332708	0.099494	4.9
1896	-1.383720	20.326890	0.202761	4.9
1897	-0.664941	20.321076	0.066517	1.6
1898	-0.851341	20.315267	0.182521	1.8
1899	-1.432584	20.309462	0.180960	2.2
1900	-1.331343	20.303661	0.226899	1.6
1901	-0.775474	20.297865	0.207352	1.5
1902	-1.732875	20.292074	0.083621	1.4
1903	-1.628799	20.286286	0.341542	2.1
1904	-0.406807	20.280504	0.144842	1.7
1905	-0.944273	20.274725	0.067543	1.4
1906	-1.060171	20.268951	0.157011	1.8
1907	-0.500395	20.263181	0.097906	1.5
1908	-1.362798	20.257416	0.113731	2.1
1909	-1.191172	20.251655	0.253552	1.7
1910	-1.150767	20.245899	0.060226	1.6
1911	-0.704917	20.240146	0.200107	2.1
1912	-0.300621	20.234398	0.057439	6.9
1913	-0.952384	20.228655	0.144781	3.6
1914	-1.492668	20.222916	0.139854	2.2
1915	-1.383652	20.217181	0.157705	2.3
1916	-1.347672	20.211450	0.146224	3.3
1917	-1.571371	20.205724	0.238232	1.9
1918	-0.989415	20.200002	0.299844	1.5
1919	-1.324848	20.194285	0.125322	1.6
1920	-0.900679	20.188572	0.246290	1.4
1921	-0.740323	20.182863	0.149520	2.0
1922	-0.890135	20.177158	0.254800	1.7
1923	-0.220186	20.171458	0.006252	1.6
1924	-0.728584	20.165762	0.200081	1.5
1925	-1.618162	20.160070	0.349267	1.4
1926	-1.023285	20.154383	0.180135	4.5
1927	-0.954171	20.148700	0.307182	4.4
1928	-0.547503	20.143021	0.049521	2.5
1929	-0.334621	20.137346	0.058123	3.0
1930	-1.665804	20.131676	0.098211	2.1
1931	-0.810961	20.126010	0.121576	1.9
1932	-0.266034	20.120348	0.019937	1.5
1933	-0.954573	20.114690	0.301247	1.4
1934	-1.095428	20.109037	0.170493	1.9
1935	-0.754955	20.103388	0.250294	1.5
1936	-0.685650	20.097743	0.104218	1.5
1937	-0.531181	20.092102	0.016963	1.6
1938	-1.467346	20.086466	0.121573	1.5
1939	-1.145990	20.080833	0.258372	1.5
1940	-0.000000	20.075205	0.000000	1.5
1941	-1.006592	20.069581	0.153339	1.9
1942	-1.218808	20.063962	0.240618	2.0
1943	-0.415181	20.058346	0.165620	1.5
1944	-1.636466	20.052735	0.199564	1.6
1945	-1.235209	20.047128	0.158856	1.8
1946	-1.443420	20.041525	0.196530	1.7
1947	-1.108513	20.035926	0.313274	2.3
1948	-1.330332	20.030332	0.052527	6.0
1949	-1.503493	20.024742	0.191322	3.0
1950	-1.160421	20.019155	0.127642	3.6
1951	-1.567126	20.013573	0.151682	4.5
1952	-0.089846	20.007995	0.002453	2.9
1953	-0.754665	20.002422	0.282584	4.5
1954	-0.732642	19.996852	0.128145	4.3
1955	-1.281913	19.991286	0.243949	1.6
1956	-0.831139	19.985725	0.227109	1.4
1957	-1.016544	19.980168	0.387634	1.4
1958	-0.624031	19.974615	0.177112	1.3
1959	-0.976505	19.969066	0.186600	1.5
1960	-0.381866	19.963521	0.112956	2.0
1961	-1.123997	19.957980	0.184019	1.4
1962	-1.374743	19.952443	0.144650	3.3
1963	-1.160373	19.946911	0.191870	3.5
1964	-0.970664	19.941382	0.200692	3.5
1965	-1.731354	19.935858	0.028721	2.1
1966	-1.762635	19.930337	0.139602	1.4
1967	-1.827227	19.924821	0.093921	1.6
1968	-1.298084	19.919309	0.462137	1.4
1969	-0.971601	19.913801	0.117453	1.3
1970	-1.381719	19.908297	0.130235	1.3
1971	-1.328678	19.902797	0.116409	2.6
1972	-0.048845	19.897301	0.006962	2.9
1973	-1.506245	19.891809	0.203390	1.8
1974	-1.132298	19.886321	0.149666	2.4
1975	-0.739985	19.880837	0.176880	1.7
1976	-1.515655	19.875357	0.193060	2.7
1977	-1.108615	19.869881	0.272472	6.5
1978	-0.619376	19.864409	0.268166	2.0
1979	-0.304512	19.858942	0.069193	2.4
1980	-1.406117	19.853478	0.182356	2.0
1981	-1.282589	19.848018	0.174428	2.2
1982	-0.915831	19.842562	0.067977	2.6
1983	-1.584170	19.837111	0.228648	2.5
1984	-0.355011	19.831663	0.030696	2.4
1985	-0.612454	19.826219	0.113069	3.0
1986	-0.649333	19.820779	0.039256	3.5
1987	-0.706775	19.815343	0.245803	1.2
1988	-0.635210	19.809912	0.036283	1.5
1989	-0.510975	19.804484	0.085804	1.5
1990	-0.904431	19.799060	0.113902	3.5
1991	-1.213989	19.793640	0.247162	2.2
1992	-1.421309	19.788224	0.474302	1.4
1993	-1.175063	19.782812	0.087641	1.4
1994	-0.311994	19.777404	0.012959	1.4
1995	-0.494212	19.772000	0.056116	1.5
1996	-1.471667	19.766599	0.138876	1.5
1997	-0.913770	19.761203	0.305135	1.8
1998	-0.239225	19.755811	0.073777	1.4
1999	-1.238098	19.750422	0.177665	2.5
